"583","在一次项目汇报会上，李明被领导当众表扬，认为他的报告做得很好。然而，随后领导接到了客户打来的电话，李明听到领导在电话中对该项目提出了很多批评，最后领导转头对李明说：“其实，老实说，你的报告还有很大的改进空间。”
问题:在此情况下，李明为什么会感觉失望?","他认为自己的报告已经足够完美","他原本以为自己会得到提升和奖励","他意识到领导表扬只是场面话","他听到领导在电话中真实反馈后感到受打击","D","Sources of Emotion","Extrinsic Emotions"
"543","最近，小杨的生活节奏发生了改变，他的朋友们似乎都有自己的事情要忙。今天，他独自一人在公园散步，看着周围的人群，每个人都有说有笑。突然，他的手机响了，原来是妈妈发来的短信。
问题:在此情况下，小杨为什么会感觉孤独?","他收到了妈妈的短信，感到很温暖","他看到人群中每个人都很快乐，而自己却感到孤独","他不确定自己未来的方向","他在公园的宁静中找到了内心的平静","B","Sources of Emotion","Intrinsic Emotions"
"66","PC Plod在警察局里被誉为“老账单”，因为他总是负责处理一些陈年旧案。今天，他接到了一个新案件，看起来似乎是一个简单的盗窃案，但他发现失主居然是自己的老朋友。
问题:在此情况下，PC Plod为什么会感觉惊讶?","他没想到会在案件中发现老朋友的身影","他对处理陈年旧案感到焦虑","他对老朋友成为受害者感到伤心","他对于自己总能遇到奇怪案件的责任感","A","Sources of Emotion","Extrinsic Emotions"
"371","在一次激烈的辩论中，Alex指责他的对手一直不能为自己的观点提供证据。对方突然拿出了一份详细的报告，上面列举了所有论点的支持证据。全体观众都惊讶地看着这一幕。
问题:在此情况下，Alex为什么会感觉尴尬?","他意识到自己的指责是错误的","他输掉了这场辩论","他的对手拿出的报告是假的","他本来以为对手无法提供证据","A","Sources of Emotion","Intrinsic Emotions"
"406","在公司的年度聚会上，小王意外地发现坐在他对面的同事小芳身上有着异常浓烈的香水味。他旁边的朋友小李低声告诉他，这是小芳特意为今天这个场合挑选的昂贵香水。小王礼貌地朝小芳微笑，没有说什么。
问题:在此情况下，小王为什么会感觉惊讶 & 厌恶?","小王对小芳的香水味感到意外并且不喜欢","小王知道香水的价格后感到震惊和羡慕","小王担心别人会注意到小芳的香水味并嘲笑她","小王因为自己没有为聚会特意打扮而感到失落","A","Sources of Emotion","Extrinsic Emotions"
"670","艾米丽最近总觉得有人在跟踪她。起初，她只是随意地留意了一下，但渐渐地，这种关注变成了一种被侵犯和无助的感觉。今天，当她独自走在回家的路上时，她突然发现一家熟悉的小店还开着门，便决定进去逛逛，暂时忘掉这些烦恼。
问题:在此情况下，艾米丽为什么会感觉恐惧?","她觉得进入小店可以摆脱那种被跟踪的感觉","她意识到自己可能真的被某人跟踪了","她逛小店时发现了一件她很喜欢的商品","她在小店遇到了一个朋友，聊得很开心","B","Sources of Emotion","Intrinsic Emotions"
"121","小王今天一整天都感觉不对劲，他取消了自己所有的社交活动。傍晚时分，他决定出门散步，无意间走到了一家新开的艺术展览馆前，发现门票是免费的，于是他决定进去看看。
问题:在此情况下，小王为什么会感觉惊喜?","他在艺术展览中找到了心灵的慰藉","他本打算独自散步，却意外发现了一个有趣的展览","他因为取消社交活动而感到孤单","他不喜欢艺术展览","B","Sources of Emotion","Intrinsic Emotions"
"110","在一次美术作品的欣赏会上，李明驻足在一幅画前，他瞪大了眼睛，不禁发出了感叹。他周围的观众也在小声议论，似乎对这幅画的态度各有不同。
问题:在此情况下，李明为什么会感觉欣赏?","这幅画的艺术风格正是他最喜欢的","他从未见过如此糟糕的作品","他惊讶于画家技巧的高超","他无法理解这幅画的含义","A","Sources of Emotion","Intrinsic Emotions"
"16","Colt Wesley Small Johnson醒来发现外面正在下着大雨，他本计划今天去郊外爬山。他坐在床边，看着窗外的雨滴不断敲打着窗户，突然他灵机一动，拿起手机开始查找附近的室内活动。
问题:在此情况下，Colt Wesley Small Johnson为什么会感觉愉快?","他意识到户外活动无法进行，但很快找到了替代方案","他因为大雨而感到非常沮丧","他不喜欢雨天","他在床上躺了一天，因为没有其他事情可做","A","Sources of Emotion","Intrinsic Emotions"
"757","艾丽参加了一个朋友的戏剧表演，演出结束后，观众们纷纷上台与演员们交流。艾丽也想跟演员们说话，但她总是不知道演出后如何与人交流，常常感到有些迷茫，以至于担心别人会认为她很粗鲁。
问题:在此情况下，艾丽为什么会感觉担忧?","她不知道如何在演出后与人交流","她的朋友在戏剧中的表现很差","演员们对观众的热情不高","她担心别人误会她的沉默为粗鲁","D","Sources of Emotion","Intrinsic Emotions"
"350","在多伦多的一次国际会议上，加拿大法语区的代表马克被邀请参加一个多文化晚宴。在晚宴上，一位来自法国的宾客不经意间用了一个加拿大法语区特有的俚语词汇，这让在场的所有法语使用者都愣住了，但马克却笑了出来。
问题:在此情况下，马克为什么会感觉自豪?","他是唯一一个理解这个词汇的加拿大人","他意识到这个词汇在场的法国人并不理解","他认为这个词汇被滥用","他因为能代表加拿大的法语文化而感到骄傲","A","Sources of Emotion","Intrinsic Emotions"
"619","作为一个长期的篮球迷，我注意到一位球星始终保持着他在比赛中的特定风格。在最近一场比赛中，他再次使用了那种标志性的动作，尽管对手已经有所防备，但他仍然坚持自己的打法。
问题:在此情况下，我为什么会感觉习惯?","这位球星一成不变的风格让我感到疲倦","我对这位球星的风格已经习以为常","我惊讶于他竟然在关键时刻改变了打法","我欣赏他坚持自己风格的勇气","B","Sources of Emotion","Intrinsic Emotions"
