"40","小王在社交媒体上经营着一个健身博客，她每周都会分享自己的体重变化。本周，小王发现自己体重没有如期下降，她害怕打开秤看到又是令人失望的结果。她担心如果连续几周都没有好消息，她的粉丝会失去信心并停止关注。
问题:在此情况下，小王为什么会感觉失望 & 焦虑?","她的体重没有如期减少 & 她担心粉丝对她的失望","她没有遵循自己的健身计划 & 她的粉丝开始取消关注","她对自己的饮食控制不够严格 & 她害怕面对秤上的数字","她感到自己的努力没有得到回报 & 她担心自己会放弃","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"530","小王最近常常独自一人在办公室加班到很晚。今天，他像往常一样处理完工作后，发现外面已经下起了大雨。他突然想起家里还有一盒没吃完的饼干，于是决定撑伞回家。刚走出楼门，一个身影急匆匆向他跑来，是他的同事小张，手里拿着一把伞，说是特意来给他送伞的。
问题:在此情况下，小王为什么会感觉惊喜 & 感动?","他意识到自己的孤独和忧郁 & 他没有期待任何人会关心他","他在雨中独自走回家 & 小张的到来让他感到意外和感动","小张的行为让他意识到自己的孤独 & 小张的关心让他感到惊喜","他原本以为自己会淋雨回家 & 小张的出现是个意外","B","Dynamic Changes in Emotion","Emotion Fluctuations"
"322","在医院的急诊室，小明因为意外事故被送了进来。检查过程中，他突然开始不断地发出‘哦哦’、‘啊’和‘哦’的声音。医生和护士都紧张地看着他，周围的气氛变得异常紧张。然而，随后小明笑出声来，大家才松了一口气。
问题:在此情况下，小明为什么会感觉痛苦 & 惊讶 & 欣慰?","他突然意识到自己的伤势并不严重 & 他对急诊室的环境感到陌生 & 他为自己的幸运感到高兴","他需要立即进行手术 & 他对医生的诊断感到惊讶 & 他感到安心因为医生说他会好起来的","他意外地发现自己只是虚惊一场 & 他对刚才的疼痛感到痛苦 & 他对于能及时就医感到欣慰","他感到恐慌因为不知道自己的伤势如何 & 他对医生的安慰感到惊讶 & 他安心是因为家人赶到了医院","C","Dynamic Changes in Emotion","Emotion Fluctuations"
"279","小杰在朋友圈看到别人晒跑步的照片，心想自己也曾热爱跑步。他回想起过去跑步时的快乐，觉得如果能重新找回那种感觉该多好。于是，他决定再次尝试跑步。然而，多年没有锻炼，小杰发现跑步变得异常艰难。
问题:在此情况下，小杰为什么会感觉期待 & 悲伤?","他期待能重新找回跑步的乐趣 & 跑步的艰难让他感到悲伤","他发现自己无法像以前那样轻松跑步 & 他为多年没有锻炼感到失望","他坚定地相信自己能重新开始跑步 & 跑步时遇到的困难让他感到焦虑","他惊讶地发现跑步变得如此艰难 & 他为失去的体能感到悲伤","A","Dynamic Changes in Emotion","Emotion Transitions"
"171","小王计划了一个月的假期旅行，他列了一个清单，上面写满了想要去的地方和体验的活动。今天是他出发的日子，但是在机场，他发现自己的机票不见了。
问题:在此情况下，小王为什么会感觉激动 & 惊慌?","他期待已久的旅行终于要开始了 & 他突然发现自己的机票不见了","他忘记了自己已经把机票放在背包里了 & 他意识到可能无法按时出发","他发现机场里有很多有趣的事情可以做 & 他意识到可能丢失了机票","他的朋友告诉他找到了一张更好的旅游地图 & 他突然发现自己的机票不见了","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"363","在一次公开演讲中，张先生激烈地批评某些媒体，称它们为“人民的公敌”和“假新闻”。听众中的一位记者小李，最初感到愤怒和被误解。但随后，张先生开始阐述他的观点，并解释了他的立场背后的担忧。小李开始重新考虑自己的立场，并感到一种新的理解。
问题:在此情况下，记者小李为什么会感觉愤怒 & 理解?","张先生对媒体的批评让小李感到被攻击 & 张先生后来的解释使小李开始理解他的立场","小李认为张先生误解了媒体的角色 & 小李意识到张先生可能是对的","张先生的言论让小李感到震惊 & 小李认为张先生只是在吸引注意力","小李不同意张先生的观点 & 张先生的解释并没有改变小李的看法","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"150","小明一直不喜欢物理课，今天他得知学校要举行物理知识竞赛。出于对挑战的热爱，他决定参加。尽管准备不充分，但在竞赛中，他意外地解决了一道难题，赢得了同学们的掌声。
问题:在此情况下，小明为什么会感觉焦虑 & 自豪?","他在竞赛中表现不佳 & 他意外地解决了一道难题","他一直擅长物理 & 他没有为竞赛做准备","他不喜欢物理课 & 他赢得了同学们的掌声","他不喜欢物理课 & 他意外地解决了一道难题","D","Dynamic Changes in Emotion","Emotion Transitions"
"360","我坐在那里，感觉寒冷无比。突然，我回忆起那次去参加冰球城市经典赛，那时的气温和今晚差不多，只差了一度左右，但我却感觉和那时一样寒冷。
问题:在此情况下，我为什么会感觉怀旧 & 寒冷?","气温的下降让我回想起了过去的冰球比赛 & 今晚的气温让我感觉异常寒冷","我本来期待一个温暖的夜晚 & 惊讶于自己的耐寒能力","冰球比赛让我失望 & 今晚的气温和那时一样低","我惊讶于自己能在如此寒冷的天气下回忆起细节 & 气温的下降让我更加感到孤独","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"254","小张发现了一款声称能自动进行货币交换的软件。他很好奇这款软件的工作原理，想着是否它真的能自动交换货币，还是仅仅根据汇率列表进行操作。他决定稍后再深入研究。
问题:在此情况下，小张为什么会感觉好奇 & 怀疑?","他对新软件的功能感到好奇，但对其宣传的真实性有所怀疑 & 他之前从未遇到过类似的软件","他期待软件能帮他赚钱，对此感到兴奋 & 他已经查看了软件的用户评价，发现评价很高","他对软件的工作原理感到惊讶 & 他认为软件的宣传过于夸张","他不确定软件是否真的如宣传所言 & 他决定亲自测试软件的功能","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"65","小王在经历了一场失败的感情后，朋友小李鼓励她要为自己而活，去追求更高的学历和事业，重新找回自我。小王听从了小李的建议，报名参加了一个在职研究生课程。几个月后，她在公司的业绩评估中获得了优异的成绩，并得到了晋升。
问题:在此情况下，小王为什么会感觉坚定 & 感激?","她在感情中受到伤害，但朋友的鼓励让她找到了新的方向 & 她感激小李的激励和建议","她在职研究生课程中遇到了困难，感觉无法继续 & 她为自己的成就感到自信","她不确定自己的决定是否正确 & 她意外地获得了公司的晋升","她的前男友试图复合，但她已经决定向前看 & 她对前男友感到悲伤和绝望","A","Dynamic Changes in Emotion","Emotion Transitions"
"383","小王在网上购物时遭遇了商家不公平的待遇。他了解到，如果填写在线投诉表单，不仅可以投诉，还能获得赔偿。而且，一旦投诉，商家在两年内都不得再骚扰他。小王深思熟虑后，决定填写投诉表单，并在点击“提交”按钮后深深地舒了一口气。
问题:在此情况下，小王为什么会感觉安心 & 满足?","他知道自己的权益得到了保障 & 他成功提交了投诉表单","他担心商家会继续骚扰他 & 他不确定是否能获得赔偿","他对于要和商家争执感到焦虑 & 他了解到可以安静地等待结果","他对于能获得赔偿感到意外 & 他对商家的不公平待遇感到愤怒","A","Dynamic Changes in Emotion","Emotion Transitions"
"424","小张通常每周都会看Smackdown节目，但本周因为一些原因他没能看上。他知道自己不能仅仅因为往常的表现就假定本周的表演也会一样出色。尽管他对不能给出公正评价感到有些不舒服，但他知道丹尼尔·布莱恩本周没有出现在节目中。
问题:在此情况下，小张为什么会感觉疑惑 & 不安?","他通常每周都会看Smackdown节目，但本周没能看 & 他不能假定本周的表演也会一样出色","他的朋友告诉他节目很精彩，但他自己无法验证 & 丹尼尔·布莱恩本周没有出现在节目中","他对Smackdown节目本周的表演质量感到失望 & 他没有时间看节目","他不确定本周的节目是否会像往常一样好 & 他对不能给出评价感到不舒服","D","Dynamic Changes in Emotion","Emotion Fluctuations"
"374","小王最近开始学习如何在感到压力大时通过冥想来平静自己的心情。今天，他在工作中遇到了前所未有的挑战，决定试一试冥想。经过一段时间的冥想练习，他发现自己的心情逐渐平和，面对问题也变得更加冷静。
问题:在此情况下，小王为什么会感觉焦虑 & 平静?","他工作中遇到了前所未有的挑战 & 他通过冥想成功地平静了自己的心情","他对冥想的效果感到惊讶 & 他发现自己无法集中精神冥想","他未能通过冥想获得平静 & 他对工作的挑战感到绝望","他在冥想中找到了新的灵感 & 他对工作的挑战感到激动","A","Dynamic Changes in Emotion","Emotion Transitions"
"501","小张在餐厅吃了一口他点的菜后，立刻皱起了眉头，把筷子放下。服务员注意到了小张的反应，立刻走过来询问是否需要帮助。小张摇了摇头，说他只是对菜的味道感到意外。
问题:在此情况下，小张为什么会感觉失望 & 惊讶?","他期待已久的餐厅体验被菜的味道破坏了 & 他没有预料到菜的味道会是这样","他对餐厅的服务态度感到不满 & 菜的味道让他觉得反胃","他只是对菜的味道感到意外，并没有其他不满 & 他本来以为这道菜会是他喜欢的味道","他的朋友推荐了这道菜，但他觉得非常难吃 & 他对朋友的推荐感到失望","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"340","小王正在投资市场上进行一项风险很高的投资。最近，他发现他的资产在迅速缩水，这让他感到非常焦虑。然而，在一次偶然的机会中，他发现了一位投资大师的分析，竟然和自己之前的判断如出一辙，这让他感到非常震惊和佩服。
问题:在此情况下，小王为什么会感觉焦虑 & 敬佩?","他的资产在迅速缩水 & 他发现投资大师的分析与自己的判断一致","他意识到自己可能破产 & 他对投资大师的分析感到震惊","他的投资策略失误 & 他从投资大师那里获得了新的启发","他的朋友都已经撤资 & 他对市场的波动感到惊讶","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"490","小王今天似乎运气不佳，早晨出门时发现车胎没气了，赶到公司发现重要的会议提前了，午餐还不小心打翻了咖啡。但是，当他回到办公室，发现桌上意外地放着一个精美的蛋糕，原来是同事为他策划的惊喜生日派对。
问题:在此情况下，小王为什么会感觉失望 & 愉快?","一天内遭遇了许多不顺利的事情 & 发现同事们的惊喜令他感到温暖","忘记了今天的生日 & 同事们的惊喜让他非常开心","对一天的不顺感到非常沮丧 & 意外地在办公室发现了庆祝派对","对一天内的问题感到困惑 & 意外地发现蛋糕让他感到惊喜","C","Dynamic Changes in Emotion","Emotion Fluctuations"
"539","在一个网络论坛上，小刚看到有人在一个热门话题下发表了极端的观点。起初，他认为这个观点很有趣，但当看到更多的人回复并支持这个观点时，他开始感到困惑，不知道是不是自己的理解太肤浅了。最后，他决定深入研究这个话题，并提出了自己的看法。
问题:在此情况下，小刚为什么会感觉好奇 & 困惑?","他看到网络上不同的观点碰撞 & 他不确定自己的立场","他发现很多人支持那个极端观点 & 他对那个话题知之甚少","他认为那个极端观点很有趣 & 他想深入了解那个话题","他提出了自己的看法 & 他被其他网友的回复所困惑","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"320","小张每次咨询后总感觉问题并没有得到解决，于是他开始对心理咨询感到迷茫。渐渐地，他不再积极参与咨询，而是选择沉默以对。然而，在一次偶然的机会中，他发现咨询师原来一直在用一种独特的方式引导他面对问题。
问题:在此情况下，小张为什么会感觉迷茫 & 感激?","他意识到咨询师一直在帮助他，只是方式不同 & 他原本以为咨询没有任何效果","他发现心理咨询其实是一门很难掌握的技艺 & 他对咨询的期望过高","他突然理解了咨询师的用心良苦 & 他感到自己之前的沉默是错误的","他意识到自己的问题可能比想象中复杂 & 他对咨询师的误解","C","Dynamic Changes in Emotion","Emotion Fluctuations"
"478","小明在音乐会上听到一段非常悦耳的旋律，那个节拍太顺滑了，让人忍不住随着音乐摇摆。然而，就在他沉浸在这美妙的音乐中时，音乐突然停止，舞台上出现了技术故障的提示。
问题:在此情况下，小明为什么会感觉愉快 & 失望?","他喜欢的音乐会进行得很顺利 & 音乐会因为技术问题突然中断","他发现了一个新的音乐风格 & 音乐会结束时他没有买到纪念品","他有机会和音乐家见面 & 音乐家表演时出现了错误","他在音乐会中遇到了老朋友 & 他丢失了音乐会门票","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"307","在一次无聊的聚会中，小王感到十分乏味，突然，一个朋友神秘兮兮地走过来，对他耳语说：‘有趣吧？’小王疑惑地看着朋友，发现他手里拿着一张藏宝图。
问题:在此情况下，小王为什么会感觉好奇 & 兴奋?","他发现聚会原来是个寻宝游戏 & 朋友的神秘行为激起了他的兴趣","他意识到朋友在捉弄他 & 聚会实在太无聊了","他本期待聚会会有有趣的事情发生 & 发现原来是个普通的聚会","朋友的神秘行为让他感到惊讶 & 他对藏宝图感到好奇","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"234","在艺术展览的开幕式上，小李的作品没有被放在显眼的位置，他有些失落。然而，当观众们开始陆续走进他的作品前仔细观赏并给予高度评价时，小李的情绪开始逐渐转变。
问题:在此情况下，小李为什么会感觉失望 & 惊喜?","他的作品没有得到预期的展示效果 & 观众的赞赏让他感到意外和高兴","他预期自己的作品会引起轰动，但实际上反应平淡 & 他意识到作品的艺术价值被观众认可","他误以为自己的作品被忽视了 & 一个艺术评论家高度评价了他的作品","他原本以为自己的艺术生涯就此终结 & 观众的积极反馈给了他新的希望","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"204","小王在公司的年会上准备了一个幽默表演节目。当他上台表演时，他的每一个笑话都引起了哄堂大笑，直到他准备结束表演时，提到了一句关于公司政策的玩笑，虽然大家还是笑了，但他的上司脸色变得严肃起来。结束后，上司告诉他，他的表演很精彩，但是有一处需要修改。
问题:在此情况下，小王为什么会感觉自豪 & 担忧?","他的表演得到了同事们的认可 & 他担忧自己的玩笑可能触犯了上司","他的表演被上司批评了 & 他没有预料到一句玩笑会引起上司的不悦","他成功地让大家在年会上开心 & 他意识到自己的玩笑可能有些过火","他在年会上表演得很紧张 & 他不确定自己的表演是否被大家喜欢","C","Dynamic Changes in Emotion","Emotion Transitions"
"598","小张最近面临人生的抉择，无论是职业的转变还是感情生活的变故，都让他感到无所适从。今天，他站在公司大楼外，手中握着辞职信，心中充满了对不同未来的恐惧，不知道是否该递进去。在犹豫不决的时候，他抬头看向天空，默默祈祷希望能够得到指引。
问题:在此情况下，小张为什么会感觉恐惧 & 不安?","他对未知的未来感到恐惧，无论结果是好是坏 & 他相信上帝会帮助他走过难关","他对自己的决定感到不满 & 他害怕面对可能的失败","他失去了对生活的热情 & 他认为上帝已经放弃了他","他对目前的工作感到愤怒 & 他觉得没有其他更好的选择","A","Dynamic Changes in Emotion","Fear and Anxiety"
"262","小王对即将到来的篮球赛自信满满，他的朋友小李却不以为然，认为对手太强。比赛当天，小王意外受伤，不得不退出比赛。看到队友们在场上奋力拼搏，小王在一旁大声加油。
问题:在此情况下，小王为什么会感觉悲伤 & 激动?","他受伤无法参赛 & 队友们表现得非常好","他输掉了比赛 & 观众们为他感到遗憾","他的朋友小李的质疑激发了他的斗志 & 他看到队友们拼搏的精神","他原本期待自己能带领队伍获胜 & 意外的受伤让他感到绝望","A","Dynamic Changes in Emotion","Emotion Transitions"
"257","小张在做一个复杂的项目，开始时一切都在按计划进行。但随着时间的推移，出现了一些小问题，他没太在意。然而，不久之后，这些问题开始累积，如同滚雪球般越滚越大，直至演变成一个他无法理解和解决的大麻烦。
问题:在此情况下，小张为什么会感觉困惑 & 焦虑?","项目初始阶段的顺利进行让他放松了警惕 & 小问题的出现没有得到及时处理","他本来以为能够轻松解决这些问题 & 突然发现问题的复杂程度超出了他的预期","他对项目的控制力逐渐减弱 & 他无法理解问题的本质","他对于问题的累积感到意外 & 他没有及时寻求帮助","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"483","小王今晚熬夜加班，意外收到好友发来的电影链接，附带一句‘这部片子不错，推荐给你看。’小王回复说：‘谢谢，已经保存了。明天早上看。’
问题:在此情况下，小王为什么会感觉疲惫 & 期待?","他今晚加班到很晚，感到非常疲惫 & 他对朋友推荐的电影感到好奇和期待","他不喜欢看早上看电影 & 他觉得看这部电影会浪费他的时间","他因为加班而心情不好 & 他感谢朋友在他疲惫时给予的关心","他担心明天早上的会议 & 他不确定是否应该信任朋友的推荐","A","Dynamic Changes in Emotion","Emotion Transitions"
"20","小王移居到了地中海地区，他享受着那里温暖的阳光和宜人的风景。然而，最近他的家乡开始振兴发展，朋友们在社交平台上分享的家乡变化让他感到有些羡慕。今天，他接到一个电话，得知自己被邀请参加一个重要的家乡庆典，这让他陷入了沉思。
问题:在此情况下，小王为什么会感觉满足 & 矛盾?","他享受地中海的阳光和风景 & 朋友分享的家乡变化让他感到矛盾","他不喜欢地中海的气候 & 他希望能参加家乡的庆典","他被邀请参加家乡庆典 & 他对现在的生活感到满意","他对家乡的变化感到高兴 & 他不想离开地中海的生活","A","Dynamic Changes in Emotion","Emotion Fluctuations"
