"path","dialogue_id","emotionality","neutrality","ed_dialog_emotion","plutchik_dialog_emotion","turn","start_time","end_time","text","ed_emotion","deemoji_emotion","ed_emotion_index","deemoji_emotion_index","ed_0","ed_1","ed_2","ed_3","ed_4","ed_5","ed_6","ed_7","ed_8","ed_9","ed_10","ed_11","ed_12","ed_13","ed_14","ed_15","ed_16","ed_17","ed_18","ed_19","ed_20","ed_21","ed_22","ed_23","ed_24","ed_25","ed_26","ed_27","ed_28","ed_29","ed_30","ed_31","ed_32","ed_33","ed_34","ed_35","ed_36","ed_37","ed_38","ed_39","ed_40","dm_0","dm_1","dm_2","dm_3","dm_4","dm_5","dm_6","dm_7","dm_8","dm_9","dm_10","dm_11","dm_12","dm_13","dm_14","dm_15","dm_16","dm_17","dm_18","dm_19","dm_20","dm_21","dm_22","dm_23","dm_24","dm_25","dm_26","dm_27","dm_28","dm_29","dm_30","dm_31","dm_32","dm_33","dm_34","dm_35","dm_36","dm_37","dm_38","dm_39","dm_40","dm_41","dm_42","dm_43","dm_44","dm_45","dm_46","dm_47","dm_48","dm_49","dm_50","dm_51","dm_52","dm_53","dm_54","dm_55","dm_56","dm_57","dm_58","dm_59","dm_60","dm_61","dm_62","dm_63","readability"
"2009/878647/3539884.xml","4661237","0.7587640577525001","0.2412359455749999","sad","sadness","1","00:03:13,326","00:03:22,361","We must exact punishment for those who supplied weapons to our enemies . Death sends a message .","angry","💀","1","51","0.023025095","0.12226511","0.004358181","0.046970937","0.0018293284","0.006549902","0.036280468","0.007733921","0.012290917","0.0014272124","0.06099362","0.043531466","0.035624515","0.002669976","0.0049024355","0.068562396","0.041314367","0.009901254","0.037435304","0.024739549","0.0062652333","0.0072353007","0.0032285969","0.012308641","0.018463492","0.036830027","0.049491994","0.029909393","0.07349299","0.002553058","0.054455314","0.0042861314","0.033882637","0.0036591976","0.004405776","0.022938441","0.002844799","0.0023285984","0.010480083","0.0033408003","0.025193568","0.0106899","0.0131541","0.00385907","0.00512759","0.00086767","0.0117713","0.011402","0.00590015","0.00573381","0.00919908","0.00649475","0.00400074","0.0163497","0.0247856","0.00493731","0.00679053","0.00434078","0.00882886","0.00202577","0.0175061","0.0094853","0.0163549","0.018202","0.00214728","0.00531571","0.0231909","0.0053952","0.0151518","0.00553084","0.0048372","0.0140741","0.00906673","0.0632137","0.0179435","0.01914","0.0116764","0.00250221","0.0239136","0.00509089","0.00717132","0.011858","0.0120471","0.0677083","0.011264","0.0914747","0.0128968","0.0190057","0.00462982","0.00214885","0.00576394","0.0117231","0.156548","0.0110466","0.00996519","0.00770992","0.040287","0.00790492","0.00593314","0.026144","0.00462126","0.00249989","0.00547058","0.0155619","0.00261861","3.286149257220685"
"2012/2087365/4511181.xml","1511391","0.6002323975473749","0.399767599927","lonely","sadness","2","00:08:59,185","00:09:00,853","Kids or wives ?","questioning","👀","38","41","0.0013249771","0.0018591677","0.00027644736","0.00041812105","0.0011476907","0.0021131006","0.0006021865","0.002315119","0.00030398538","0.0015028835","0.00097254495","0.00035777508","0.00033780473","0.00056563277","0.0005765604","0.0027078362","0.0008086418","0.00051701546","0.00078471005","0.0013701492","0.00015296238","0.00054175314","0.0019942392","0.008098149","0.00306126","0.0007487949","0.0004529097","0.0019285558","0.0022115873","0.0012207995","0.0011050436","0.0007053799","0.001412186","0.0011528998","0.0026738548","0.0006703543","0.0014473952","0.0061477027","0.9417739","0.0011979478","0.00043999986","0.0219038","0.0190158","0.0241985","0.0102946","0.00314659","0.00683754","0.00440466","0.00484661","0.00106139","0.0190274","0.0183658","0.00097416","0.104642","0.00578478","0.014765","0.00741701","0.00424702","0.00353413","0.00106826","0.0163089","0.03132","0.00181094","0.0841246","0.00117062","0.000765592","0.0504834","0.0136873","0.00881485","0.0109028","0.0178688","0.00347606","0.00507093","0.00503635","0.00291436","0.00747094","0.0125208","0.00579677","0.00669969","0.0099518","0.00746025","0.00523396","0.208265","0.0191689","0.01234","0.0100166","0.014252","0.00500365","0.00108612","0.00117309","0.0135604","0.0043069","0.0183822","0.0194057","0.00814776","0.0069053","0.00547524","0.0211107","0.00185947","0.00737178","0.000894464","0.000679983","0.0012799","0.0331684","0.00172168","3.0355749822579337"
"2016/5566936/7069875.xml","6098922","0.6405750787255555","0.3594249249196666","angry","anger","1","00:17:21,920","00:17:29,720","To be honest , that was always the average with my crowds , anyway , so ... It was old people that swung the referendum , wasn 't it ?","neutral","🎶","40","11","0.0027167585","0.004573691","0.0018291895","0.0017229674","0.0012186493","0.041900117","0.0005639125","0.00024147177","0.008904472","0.0016381111","0.005499773","0.005858561","0.0027798824","0.003741126","0.008245409","0.001905005","0.0011184112","0.00019695256","0.0015376285","0.004645836","0.0053992593","0.0033381789","0.0020983084","0.0031353591","0.0013132019","0.00090718403","0.0007269258","0.0077500697","0.006532083","0.15182534","0.00044546992","0.0064361077","0.02425612","0.0045610745","0.0038918701","0.0014901892","0.0015847437","0.03966433","0.22740027","0.0022553874","0.40415072","0.024364","0.0250265","0.00427353","0.00295468","0.000546793","0.00479628","0.00869213","0.0101714","0.00223404","0.0238543","0.0097854","0.0979007","0.0163869","0.0038633","0.0148028","0.00888782","0.009459","0.0034045","0.00132297","0.028652","0.0270227","0.00219777","0.0655367","0.00247808","0.00315429","0.0429247","0.0216024","0.00798607","0.0121222","0.00419981","0.0165883","0.0134238","0.0209858","0.0183924","0.00462797","0.00803991","0.00429672","0.0152301","0.0290567","0.0239808","0.0172197","0.0237836","0.020236","0.0105103","0.0100102","0.0115169","0.00368155","0.0025602","0.0424122","0.0122946","0.0297676","0.00872413","0.0132215","0.0196418","0.0210746","0.0229652","0.0122582","0.00611633","0.0328639","0.00141362","0.00145234","0.00172327","0.0248066","0.00451943","2.13705878455463"
"2010/1501827/4303763.xml","5192103","0.6257602811589833","0.3742396959783501","afraid","fear","4","00:10:38,204","00:10:46,643","Not with a federal warrant hanging over his head . Stay put . Keep working the accounts . Once the trustee arrives , all funds will be frozen and our hands will be tied .","afraid","💯","0","13","0.14215097","0.050381865","0.003933311","0.12688965","0.1060279","0.06520717","0.0011963281","0.0016750538","0.0070685158","0.0007976753","0.026951954","0.006340522","0.002717654","0.0015167823","0.004380149","0.09170876","0.014632114","0.0006926273","0.0041516875","0.032162525","0.0008273236","0.0010611973","0.0006046949","0.004183436","0.0031562543","0.09780476","0.0027222526","0.009102551","0.009020926","0.00037814488","0.047101114","0.029747348","0.028840188","0.004490842","0.0029012181","0.03335999","0.0006633147","0.008656219","0.015521899","0.0023734423","0.0068996144","0.00790892","0.0130583","0.00478469","0.00388764","0.00144317","0.00637935","0.0246112","0.0134206","0.00934781","0.00939594","0.0131958","0.00931859","0.0112736","0.0535844","0.00776621","0.0114719","0.0105079","0.0224796","0.00241755","0.0196689","0.00959584","0.0194454","0.0152311","0.0032346","0.0113857","0.0207814","0.00866026","0.00830507","0.00691304","0.00537935","0.039526","0.0218762","0.0252585","0.053285","0.00687907","0.00708848","0.00399624","0.0193869","0.0201345","0.00789181","0.0284799","0.0121408","0.0128765","0.0120202","0.0358246","0.010562","0.0040986","0.00910443","0.00392389","0.00653163","0.0281567","0.0101368","0.013078","0.016258","0.0161155","0.0239815","0.0434399","0.0445608","0.0391889","0.00740774","0.0021907","0.0181988","0.020847","0.0107005","2.7073379969102103"
"1979/79513/98320.xml","6905359","0.673423755347","0.326576271326","sad","sadness","3","00:21:09,234","00:21:11,498","You asked if I had a wish .","apprehensive","✨","5","63","0.032616902","0.008901446","0.057895437","0.029856477","0.012640715","0.13926835","0.012524518","0.00884191","0.021284658","0.015236615","0.009788995","0.0667264","0.0015582953","0.0066920966","0.009451107","0.013473723","0.0052033314","0.023715388","0.03581055","0.09777842","0.009299364","0.02381038","0.007799058","0.008172503","0.053100407","0.0054659983","0.02140695","0.029971745","0.02433538","0.043004215","0.007516985","0.009929731","0.010732151","0.019694064","0.013805666","0.0038723333","0.0049112067","0.023547808","0.022459652","0.0029921215","0.044906992","0.00548804","0.00939034","0.00347074","0.00256047","0.00572615","0.0173388","0.00759531","0.00543973","0.012581","0.0394658","0.00503615","0.149732","0.00355917","0.00610103","0.00667148","0.0239628","0.00854834","0.0052158","0.0148451","0.00458727","0.00428095","0.00575947","0.0108836","0.0124887","0.0123195","0.00652154","0.0178967","0.0116364","0.00648685","0.00280769","0.0189226","0.00745073","0.00138951","0.00326205","0.00615067","0.0105322","0.00637352","0.00267241","0.0179546","0.00135251","0.00404788","0.00476204","0.00504999","0.00345996","0.0117872","0.00473942","0.0249111","0.0118012","0.101992","0.012532","0.0265574","0.00734725","0.00189983","0.00470079","0.0114596","0.00204486","0.00534732","0.00288136","0.00684722","0.012544","0.00918177","0.0132099","0.00403698","0.202401","2.983404714042881"
"2010/1526717/4232048.xml","5242743","0.6591959650825","0.3408040281185","angry","anger","1","00:43:02,960","00:43:04,560","Look what you 've done to me !","furious","🎶","16","11","0.0050168834","0.20707096","0.0076874234","0.00457611","0.0002567419","0.00054923823","0.013443473","0.0030285728","0.006280453","0.023216942","0.035237893","0.0081063","0.010443113","0.0013766002","0.017440574","0.0032788306","0.42127568","0.0052832295","0.006783445","0.007966306","0.0064054746","0.006355188","0.06790556","0.0009236229","0.003331211","0.0031135047","0.02307634","0.0068778936","0.006813253","0.0055068815","0.0035764829","0.0034907043","0.020823952","0.010678152","0.004199852","0.00756537","0.0052999156","0.0022619346","0.018439412","0.0030029158","0.00203359","0.0117397","0.00657168","0.00588773","0.006162","0.0116323","0.00704997","0.0108803","0.00935765","0.00771755","0.0335689","0.0109977","0.140544","0.00896901","0.00955815","0.00356386","0.0127893","0.0112228","0.0118404","0.00590661","0.00622771","0.00535354","0.00471231","0.00500736","0.00606962","0.0114389","0.00429888","0.0190368","0.00615355","0.0172018","0.00700059","0.0107272","0.0210707","0.0179626","0.0136796","0.00884165","0.00702067","0.0102278","0.0149499","0.0154604","0.00602376","0.0137415","0.0359509","0.0139456","0.00533879","0.0187817","0.00499825","0.0154896","0.00852747","0.111336","0.0184543","0.0358948","0.0058304","0.00555684","0.0154823","0.0221065","0.0230365","0.013946","0.0131734","0.0329658","0.0063536","0.00423227","0.0058074","0.0107207","0.0139043","3.0121030876283426"
"2015/2749282/6782413.xml","1287643","0.6989997147749999","0.3010002592716666","faithful","submission","4","-","01:12:12,982","Yes , sir . Thank you . You did a good thing , kid . Sally Lopez is a straight-arrow guy .","faithful","👏","15","40","0.0026746925","0.0034591036","0.0016893337","0.0016378642","0.000913831","0.0097495485","0.004320642","0.0072970823","0.06163472","0.0044235205","0.0012906677","0.0020394956","0.003853856","0.002919156","0.00088370265","0.491876","0.0077035083","0.0061289053","0.0022240514","0.0117398435","0.03178499","0.00091862323","0.0012293569","0.0023054236","0.0053506126","0.013912818","0.07473492","0.0021092691","0.003584099","0.0013265582","0.0012882972","0.04059477","0.03306869","0.0050039534","0.0022203606","0.0014400834","0.009825861","0.0011835505","0.00628045","0.0027812973","0.13059644","0.0166005","0.0317201","0.00248482","0.00507476","0.00463141","0.00488691","0.0351724","0.0233557","0.00708398","0.0120538","0.0143273","0.00360332","0.0135523","0.0065832","0.00155938","0.0121762","0.0209449","0.021464","0.0029926","0.0427937","0.016259","0.015055","0.00981153","0.00787029","0.00625033","0.0337398","0.01347","0.00548117","0.00900664","0.00340504","0.0249087","0.0133516","0.0242853","0.0947748","0.00537725","0.00361736","0.00513724","0.0111177","0.0292406","0.0131899","0.112988","0.00430203","0.0120871","0.0076914","0.00424498","0.00578775","0.00422292","0.00683098","0.00172748","0.00676269","0.0345693","0.00499995","0.00954702","0.0299811","0.0114286","0.025508","0.0155909","0.00772932","0.0350454","0.00315943","0.00201643","0.00613674","0.016007","0.00322489","2.7544373074681032"
"2017/7069090/7060989.xml","4879303","0.5741415511039999","0.4258584592852222","jealous","fear","2","00:08:32,700","00:08:34,968","Does Leslie see anyone who looks like they might hate her ?","questioning","👀","38","41","0.050017614","0.007958456","0.007343765","0.0010400224","0.004594592","0.011182724","0.0005504878","0.0071323146","0.0005727932","0.0002905377","0.00060991896","0.0011068631","0.004952722","0.0013274502","0.0023759298","0.0005709022","0.0009293301","0.0005963158","0.0040170476","0.010891808","0.00038837714","0.015445417","0.001321497","0.00374884","0.0020637868","0.0004150486","0.0008060703","0.0069103646","0.003572058","0.0053109624","0.010068263","0.002079895","0.008652248","0.0035942025","0.00188934","0.0045284936","0.0023943076","0.04974776","0.7579881","0.00085179944","0.00016153995","0.071208","0.0243757","0.0135381","0.0184603","0.00225879","0.00944031","0.00265849","0.00444993","0.000954114","0.0207517","0.0145269","0.00120215","0.0958897","0.00217811","0.0123684","0.00553946","0.00358784","0.00160671","0.000772947","0.0196272","0.0397156","0.000953044","0.0703768","0.00101909","0.000326535","0.0483737","0.0240944","0.00937793","0.022336","0.00897098","0.00157115","0.00426532","0.0101427","0.0023498","0.00697426","0.00801301","0.0039895","0.00778948","0.0119675","0.0131548","0.00548813","0.166437","0.00692663","0.00985892","0.00845626","0.00828862","0.00466752","0.00065588","0.000793434","0.0297995","0.00726713","0.036958","0.0112159","0.012447","0.00861656","0.0135367","0.00798634","0.000847816","0.00668457","0.000685872","0.0006239","0.000743127","0.0289482","0.000910162","2.979970558451225"
"2001/708970/4321520.xml","3665847","0.5486782573525885","0.4513217496722352","impressed","fear","5","00:00:25,458","00:00:35,466","I thought the point was to finish the puzzle . And learn something about genetics . If you really want to help , find me a green piece that looks like Tuvok 's ear .","hopeful","😐","19","25","0.04803096","0.002482394","0.0050082626","0.027762178","0.0102433115","0.015670719","0.0026886107","0.04675262","0.032791853","0.0039258436","0.009158474","0.010414279","0.0036753975","0.0005998875","0.036530018","0.004803119","0.0009403254","0.0017268943","0.008999679","0.23927838","0.0063947043","0.17556079","0.012016618","0.0005141872","0.004648978","0.0020275419","0.084071465","0.0017262382","0.015366386","0.005125004","0.004997299","0.0033659257","0.025143148","0.016540311","0.0072337096","0.0041274806","0.0059959893","0.08002964","0.026616815","0.0030934534","0.003921204","0.00774342","0.0416569","0.00518099","0.00392056","0.00110706","0.007914","0.0108813","0.0102688","0.00159489","0.0090051","0.0123337","0.00393479","0.0261314","0.00421583","0.00431991","0.00655958","0.00696602","0.00276752","0.000760775","0.0634931","0.0170532","0.00364825","0.0475169","0.00118603","0.00278595","0.0683223","0.0113365","0.0151796","0.0112441","0.00958195","0.0144666","0.00535777","0.047654","0.0255707","0.00734222","0.00904362","0.00349926","0.0268047","0.0149499","0.0490326","0.00650896","0.00963044","0.0305117","0.0446273","0.00666705","0.0209832","0.00334153","0.00216696","0.00244902","0.00838614","0.0134961","0.00688043","0.0667026","0.0143839","0.0102178","0.0496642","0.014663","0.0036372","0.0220851","0.00118299","0.000626527","0.0013748","0.034035","0.00344647","2.784132079035809"
"2012/2034300/4621773.xml","1598031","0.6027346541868179","0.3972653801783635","afraid","fear","3","00:09:30,603","00:09:33,462","Just hang on , Fargo . We 're just waiting for her systems to integrate .","hopeful","🎶","19","11","0.029748637","0.0039388794","0.007939533","0.08052409","0.028055985","0.070993744","0.00077160925","0.0048706867","0.014157302","0.0048323027","0.00090623903","0.007344071","0.014931441","0.0010928046","0.017426692","0.027482914","0.0008592865","0.00032057695","0.0030986515","0.2423291","0.0063294168","0.002854115","0.004126926","0.0010350157","0.0037984774","0.0049458146","0.0020252327","0.0010612715","0.003774536","0.0020370642","0.0099798255","0.08668641","0.02510407","0.03600979","0.028959617","0.092738256","0.0019408303","0.06282248","0.028506642","0.01411356","0.019526165","0.00673516","0.0118824","0.00597468","0.00539305","0.00657132","0.0103543","0.0179696","0.0136072","0.0157017","0.010798","0.0165189","0.0680957","0.00499859","0.0153507","0.0130925","0.0132714","0.0135266","0.0200902","0.0078281","0.0159897","0.0112837","0.0347149","0.0114725","0.00439483","0.0194956","0.0156502","0.00878218","0.015059","0.00561038","0.00813904","0.0468736","0.0391933","0.0127137","0.0299432","0.0115383","0.0127769","0.00661804","0.0124582","0.00571401","0.00912489","0.0166203","0.00898604","0.0126683","0.0146884","0.0158681","0.0154372","0.0131101","0.0187891","0.0332917","0.0059299","0.0164264","0.00832023","0.0110881","0.0197029","0.0158083","0.0145082","0.00425655","0.0360611","0.0256731","0.0125685","0.00582489","0.0177508","0.0197749","0.0215407","2.514546929711956"
"2015/4162088/6487726.xml","1270938","0.6639123785859998","0.336087655535","caring","love","1","00:39:13,596","00:39:17,641","Hi , I 'm here to pick up an inmate . Former inmate . She was getting released today .","caring","😄","7","53","0.003362395","0.00021586794","0.00037205985","0.003581487","0.0028498347","0.001703952","0.00017915481","0.92824453","0.0005201106","0.002586915","0.00025186694","0.00010086997","0.0010839745","0.00050332444","0.007529701","0.0011260613","8.4015664e-05","0.00053774257","0.0013813645","0.008634784","0.0013992221","0.00013561349","0.010165199","0.000445976","0.0011208025","0.0004493796","0.0012686345","0.001108475","0.004110595","0.00071777956","0.0005211078","0.0034344736","0.00066071626","0.002567552","0.000475786","0.00025273624","0.0045686285","0.00075415376","0.00064846047","0.0002308032","0.00011395161","0.00926774","0.0064662","0.00510007","0.0103849","0.00686021","0.0148062","0.0111967","0.0239942","0.0144896","0.0139617","0.0232962","0.0222795","0.0244583","0.0111758","0.00409647","0.010428","0.0173269","0.0282871","0.00580314","0.0128864","0.0135642","0.0284068","0.0225081","0.00277978","0.0143947","0.0214877","0.00555803","0.0179541","0.00639254","0.00608499","0.025884","0.0346033","0.0113718","0.0373586","0.0345224","0.0110326","0.00766312","0.00799945","0.00541281","0.00461928","0.0281632","0.0275731","0.0125215","0.0106477","0.0255558","0.0118956","0.0186161","0.0155623","0.00823287","0.00708376","0.0237845","0.0151358","0.0112605","0.038518","0.0210322","0.00966901","0.00323284","0.0146493","0.0112906","0.0130803","0.00466697","0.0227191","0.0291821","0.0197635","2.462777336432883"
"2009/1339224/5987556.xml","4543206","0.6328407605367308","0.3671592239477693","ashamed","disapproval","7","00:02:22,652","00:02:24,213","How do you feel about it ?","questioning","🎶","38","11","0.000555547","0.00076157093","5.890627e-05","0.00019740174","0.00078737957","0.0034116632","0.0003351657","0.00035500355","0.0001117948","0.00055054313","0.0002323019","0.00031012794","0.00019401427","7.369319e-05","0.00033409437","0.00019175684","0.00012022094","9.880583e-05","0.0003792469","0.0023570522","4.5622324e-05","0.00012495028","0.00050019094","0.00076749135","0.0002631342","0.00014488211","0.0005221801","0.0013540434","0.0014869228","0.00010710429","0.0004978583","0.00017886801","0.00038763738","0.00042157935","0.00020136232","0.00047630724","0.00019450297","0.003360292","0.9770586","0.00046811023","2.1955417e-05","0.0140472","0.0193768","0.00782461","0.00462636","0.00454155","0.0208103","0.00620659","0.00644768","0.00489172","0.0941501","0.0114989","0.113998","0.0225496","0.00501462","0.0114322","0.0260535","0.0101629","0.00406419","0.00409317","0.0123908","0.019754","0.000995428","0.0540276","0.0035005","0.00296932","0.023121","0.0222485","0.0197819","0.0120493","0.00680495","0.00404245","0.0160773","0.00498817","0.00268218","0.00840252","0.0119173","0.00868027","0.00594387","0.00957796","0.00502999","0.00497661","0.0270737","0.00638653","0.0159154","0.0154104","0.0136551","0.016309","0.00411931","0.101017","0.0175772","0.0202386","0.00690481","0.0092283","0.0111474","0.0174191","0.00841491","0.00631456","0.00317631","0.00828771","0.00402373","0.00402489","0.00396199","0.0176132","0.0100291","2.9792726455674816"
"1951/44105/5996383.xml","2824341","0.6184572838984792","0.3815427120651247","jealous","sadness","5","00:09:49,043","00:09:50,413","Sorry , the window 's closed .","sympathizing","✌","36","30","0.0002745005","0.00017442406","0.00044652342","2.4999836e-05","0.00014617563","3.894058e-05","0.00029349508","0.00026895947","1.07383685e-05","0.00022586535","5.6419074e-05","0.00023462035","7.633202e-05","0.0005633276","0.0001483871","4.6883408e-05","7.215105e-05","9.961461e-05","0.0002375504","0.00010858676","2.3173363e-05","5.4955934e-05","0.00025356247","0.0012628774","0.0002091634","5.836187e-05","0.00015936338","0.00020533918","0.00012737866","8.448841e-06","0.00022977297","1.2994022e-05","0.00017021202","0.00058329763","5.0362058e-05","0.0008831279","0.9901489","0.00091512204","0.0008050221","0.00021273339","7.729524e-05","0.00777444","0.0176763","0.0062937","0.00793854","0.00155288","0.0378064","0.0132883","0.00795729","0.00145863","0.0117686","0.0106974","0.0265818","0.0134945","0.00509332","0.0060977","0.01507","0.00573152","0.00601138","0.00106101","0.0197623","0.0135921","0.00673994","0.0235548","0.00217992","0.00124242","0.0230952","0.0307805","0.031608","0.0201132","0.00890907","0.0984996","0.00905113","0.0192887","0.00945215","0.0224079","0.018436","0.00339548","0.0122606","0.0549393","0.0202312","0.00846624","0.00955942","0.0235068","0.0217534","0.00648485","0.0173224","0.0378763","0.0013525","0.0263431","0.0267011","0.0131952","0.00888189","0.0194273","0.00746723","0.00611176","0.018458","0.0530576","0.00109633","0.0126883","0.00106106","0.000641634","0.00131694","0.0216839","0.00265351","2.835296437292427"
"1985/638789/214415.xml","6500851","0.7545936663116669","0.2454063316949999","afraid","fear","2","00:40:36,109","00:40:41,855","Sure - take all the time you need .","agreeing","🎧","32","48","0.0006682028","0.014295625","0.006165729","0.0020880622","0.0010211639","0.005689748","0.00062878075","0.00084187515","0.0031003866","0.0011935894","0.0011636349","0.00031151195","0.0010818291","0.00011605867","0.006369545","0.0011413264","0.004039371","0.0007880193","0.0010989928","0.0020661391","0.0022190167","0.0005933469","0.0045002336","0.00039633297","0.002016435","0.012727205","0.00055043364","0.0007225698","0.0009673294","0.0010832667","0.0006625623","0.0031995114","0.62532586","0.10742734","0.018168638","0.0080172755","0.0057897805","0.030030593","0.11092822","0.0025737719","0.008230746","0.00123219","0.0033061","0.00264823","0.0018404","0.0129591","0.00769184","0.0356699","0.0124866","0.0245542","0.0129078","0.00542616","0.162297","0.0013309","0.0148947","0.00436999","0.0306143","0.0146152","0.00952043","0.0279308","0.00190637","0.0035438","0.00482468","0.00342544","0.0100634","0.0369432","0.0025858","0.00843329","0.00549653","0.00414344","0.00215104","0.0223445","0.00584795","0.000915223","0.0246954","0.00458203","0.006495","0.00751604","0.00145666","0.00651964","0.000908898","0.00701857","0.00205968","0.00396971","0.00390924","0.00477206","0.00405672","0.0207881","0.0272682","0.228069","0.00442285","0.0177191","0.00242317","0.00186096","0.00770515","0.00645241","0.00101012","0.00254776","0.00911321","0.00776359","0.0201935","0.0115399","0.025492","0.00351913","0.0252319","2.8575618097067266"
"2017/6553772/7033632.xml","4890698","0.574126902573857","0.4258730994920001","nostalgic","sadness","5","00:17:52,337","00:17:56,139","79 , 60 ?","questioning","🎶","38","11","0.0066847545","0.008990818","0.0013109226","0.0007782069","0.002292781","0.019635191","0.001271232","0.00059070555","0.0069646775","0.0018662357","0.003998254","0.0015891719","0.003450063","0.0012516702","0.0044840453","0.002374804","0.002033177","0.0006040281","0.0015222324","0.005228899","0.0029596435","0.00074395846","0.001366311","0.0066742213","0.0040369686","0.006082616","0.0029041804","0.011878167","0.0055895178","0.0025415127","0.0016469487","0.00289665","0.009544334","0.0025306738","0.0034842293","0.0019217185","0.0017147997","0.022525221","0.82559603","0.0036857428","0.0027545977","0.00577631","0.00586131","0.00449642","0.0113642","0.0111668","0.0145161","0.00892781","0.011918","0.0199371","0.0131463","0.00843738","0.201403","0.00957171","0.00441512","0.00136488","0.00843368","0.0132862","0.00948997","0.0131748","0.00885513","0.00710452","0.00617577","0.00724748","0.00603933","0.0336985","0.0104314","0.00748393","0.0127189","0.00718885","0.00527686","0.0104573","0.0111704","0.00628862","0.00905618","0.0195707","0.0107192","0.00461421","0.00411926","0.00338256","0.00151206","0.00740415","0.00485707","0.0105793","0.00822889","0.00963933","0.0112374","0.0662552","0.0228812","0.140354","0.0079011","0.015123","0.00550809","0.00683131","0.0156064","0.0098118","0.00462027","0.00271503","0.00369805","0.00887604","0.0128278","0.0114016","0.0144686","0.00717604","0.0221998","2.512260862472933"
"1959/52820/7043253.xml","3110379","0.5402467236030001","0.4597532800887502","faithful","sadness","2","01:04:49,720","01:04:52,306","Now that you are here , why suppose that ?","questioning","😔","38","5","0.00010205111","0.0002843068","1.5515274e-05","6.848691e-05","0.00012162417","0.001509806","5.1621642e-05","3.6535963e-05","0.00016646531","0.00035670312","5.0948267e-05","6.208614e-05","4.0025927e-05","8.57881e-05","0.00026364057","4.9803e-05","4.547338e-05","4.955635e-05","5.2083808e-05","0.00065018295","2.3822928e-05","3.0341125e-05","0.00017656192","0.00018626757","0.00014986088","8.032429e-05","3.443554e-05","0.00011520494","9.469262e-05","0.0009463986","0.00016428212","7.412618e-05","0.00026538444","0.0003182922","0.00017403274","0.00010367233","0.00040564747","0.014868955","0.97734857","0.00021252553","0.0001639214","0.0130892","0.0481235","0.0119134","0.010164","0.00343213","0.0691576","0.00474086","0.00621637","0.00223437","0.0277765","0.00826287","0.0681487","0.0215157","0.00228756","0.0112756","0.01431","0.0068931","0.00211612","0.00260367","0.028054","0.0160427","0.00169324","0.05312","0.00392199","0.0030231","0.0293418","0.0128774","0.0509647","0.0110673","0.0108625","0.00821255","0.00231066","0.0143751","0.00231675","0.0256452","0.029215","0.00348309","0.0133466","0.0135105","0.00749297","0.00612098","0.018966","0.0081679","0.0289074","0.00433888","0.0260397","0.0578169","0.00270006","0.0542822","0.0125556","0.0122318","0.00807438","0.0151671","0.007783","0.00588615","0.0199262","0.00780932","0.000799882","0.00956623","0.00176196","0.00140062","0.00247464","0.00815638","0.00392824","2.273026884731085"
"2006/875025/3107169.xml","3835261","0.6567789052799999","0.34322114766","apprehensive","fear","1","00:34:56,527","00:35:07,598","We were always careful not to make noise while screwing women back in the day . Those people seem not to care .","ashamed","😕","6","22","0.029645821","0.010695339","0.010968588","0.017531333","0.01022463","0.053511675","0.19943538","0.0024707434","0.015589139","0.010722252","0.014799479","0.005986213","0.009064678","0.1649367","0.0036548716","0.10765057","0.0075482074","0.008282385","0.032022208","0.014474612","0.00027400051","0.01042878","0.0034763042","0.005064938","0.014248593","0.03807215","0.0059703323","0.004258311","0.007235393","0.00169188","0.0069078812","0.011724176","0.06376115","0.01726928","0.013810754","0.0044488884","0.0052552717","0.010946032","0.0064409794","0.001257196","0.038242914","0.0101492","0.041866","0.00386381","0.00301209","0.00045316","0.0358526","0.0189171","0.0134982","0.00353251","0.0124015","0.01187","0.00402283","0.0169536","0.0117625","0.0110357","0.0162028","0.0117819","0.00515176","0.00205891","0.028323","0.0131657","0.00322043","0.046988","0.00186295","0.00327836","0.0353856","0.0314074","0.0341964","0.00986729","0.00503283","0.0349336","0.00386994","0.042105","0.0283369","0.0122309","0.0200841","0.00295579","0.0211187","0.0316885","0.00846573","0.0159481","0.00946703","0.0156656","0.0286887","0.0100998","0.0193101","0.0301595","0.00353997","0.00256654","0.0155823","0.0109019","0.00894634","0.0189209","0.0108011","0.00581262","0.0391427","0.0314939","0.0017652","0.0337015","0.00272471","0.00145324","0.00260662","0.0239805","0.00381751","2.861163504632408"
